component_name,component_type,App Name,App Owner,File_name,Open Mode,Closed,Read,Write,Rewrite,Start,Release,Delete,Sort,Merge,Optional
PCCB0806,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",INPUT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0806,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0806,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0806,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUTPUT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0806,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ADABAS-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0806,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",HISTORY-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0820,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DC10-DATE-CARD,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0820,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",POLICY-MASTER-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0820,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUT-TRAN-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0835,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CLI-DATE-CARD-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0835,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CLI-COMP-CODE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0835,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CLI-PMR-ACTIVE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0835,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CLI-CNV-HISTORY-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0835,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CLI-WELL-STATE-PLAN-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0835,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CLI-PLAN-RIDER-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0835,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PRINT-FILE1,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0835,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CLO-ACCD-EFS-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0835,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CLO-ACCD-T183-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0835,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CLO-ACCD-WELL-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0835,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",LANGIDSW-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0836,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",IN-WELLNESS-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0836,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",IN-PERSIST-FILE,INPUT,No,No,No,No,No,No,No,No,No,No
PCCB0836,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUT-WELLNESS-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0836,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUT-PERSIST-FILE,OUTPUT,No,No,No,No,No,No,No,No,No,No
PCCB0836,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUT-EMAIL-LTR-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0855,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CAL-DATE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0855,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PMRFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0855,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUTPUT01,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0855,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",POLICY-REMARKS,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0856,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CAL-DATE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0856,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PMRFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0856,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUTPUT01,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0856,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",POLICY-REMARKS,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0857,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",SYSID-PARM,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0857,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PMRFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0857,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUTPUT01,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0900,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DC10-DATE-CARD,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0900,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",POLICY-MASTER-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB0900,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CASH-VALUES-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0900,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",SUSPEND-TRANS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0900,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",INT-NOTE-REC,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0900,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT01,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0900,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT02,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0900,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",REPORT03,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB0900,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OVER-LOAN-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0901,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DC10-DATE-CARD,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0901,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",INT-NOTE-REC,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB0901,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",INT-NOTE-DLY,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB1000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",NEW-BIZ-MASTER,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB1000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",EXTRACT-BIL-FLE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB1009,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",NY-CHARGE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB1009,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",COL-CHARGE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB1009,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUT-CHARGE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB1010,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",RETURN-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB1010,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",NY-RETURN-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB1010,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",COL-RETURN-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB1015,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB1015,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",X-DPACTD-FILE,I-O/OUTPUT/I-O,Yes,Yes,No,No,No,No,No,No,No,No
PCCB1015,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-DPACTD-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB1015,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB1100,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",IN-CONTROL-FILE,INPUT,No,No,No,No,No,No,No,No,No,No
PCCB1100,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUT-CONTROL-FILE,OUTPUT,No,No,No,No,No,No,No,No,No,No
PCCB1320,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",WORK01,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB1650,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PMRFILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB1650,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",INPUT02,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB1650,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUTPUT01,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB1650,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUTPUT02,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB1650,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUTPUT03,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB1680,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CONTROL-CARD,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB1680,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",RSCBLOB-INPUT,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB1680,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",RSCBLOB-OUT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB2000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",LANGIDSW-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB2000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",L70-LETTER-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB2000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",SPOUSE-RIDER-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB2000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",L70-LETTER-FILE2,OUTPUT,No,No,Yes,No,No,No,No,No,No,No
PCCB2000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",EXSTREAM-LETTER-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB2000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",PLAN-SERIES,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB2100,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",POLICY-MASTER,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB2100,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DC10-CONTROL,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB2100,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",POLICY-RENEWAL,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB2100,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ASSOCIATE-RENEWAL,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB2100,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ACCOUNT-RENEWAL,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB2100,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",POLICY-REMARKS,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB2100,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",LETTER-REPORT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB2110,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ASSOC-RENEWAL-IN,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB2110,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ASSOC-RENEWAL-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB2120,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",LMAN-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB2120,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",COMPANY-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB2120,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ACCT-RENEWAL-IN,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB2120,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ACCT-RENEWAL-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB2500,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",POLICY-MASTER,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB2500,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",EXTRACTED-ERRORS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB2510,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",EXTRACTED-ERRORS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB2510,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",EXTRACT-ERROR-REPORT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB3000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DC60-ADV-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB3000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",INPUT-PMRFILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB3000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUTPUT-ADV,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB3375,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",LANGIDSW-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB3375,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",INPUT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB3375,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUTPUT-FILE01,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB3375,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUTPUT-FILE02,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB4000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",ENVIRONMENT-SYSTEM,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB4000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",DC10-DATE-CARD,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB4000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",CLAIMS-ACTION,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB4000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",POLICY-MAINT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB4000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",POLICY-RREIN,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB4000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",WORKFLOW-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB4000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",WRAPPER-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB5000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",SYSID-PARM,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB5000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",LETR-IN-01,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB5000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",LETR-IN-02,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB5000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",LETR-IN-03,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB5000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",LETR-IN-04,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB5000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",LETR-IN-05,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB5000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",LETR-IN-06,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB5000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",LETR-OUT-PREV,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB5000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",LETR-OUT,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB5020,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",RETURN-FILEIN,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB5020,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",RETURN-FILEOUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB6000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",INPUT-REMARKS,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB6000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",INPUT-POLICY,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB6000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUTPUT-REMARKS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB7000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",TODAYS-INFILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB7000,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",OUTPUT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8101,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8101,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8101,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8101,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8101,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8101,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8102,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8102,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8102,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-02-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8102,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8102,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8102,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8102,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8103,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8103,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8103,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8103,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8103,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8103,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",S-01-FILE,,No,No,No,No,No,No,No,Yes,No,No
PCCB8105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-99-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8105,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8106,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8106,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8106,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8106,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8107,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8107,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8107,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8107,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8108,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8108,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8108,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8108,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8109,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8109,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8109,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8109,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8110,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8110,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8110,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8110,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
PCCB8111,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-CYCLE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8111,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",I-01-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No
PCCB8111,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",O-01-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No
PCCB8111,COBOL,Life 70 (core batch processing stay on mainframe),"Hutto, Amy",R-01-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No
