component_name,component_type,app_name,app_owner,table_name,operation,query,instance
AENDBABA,COBOL,Actuarial,"Hutto, Amy",APAY_PROC_CONTROL,READ,"DECLARE SERV_03_1 CURSOR WITH HOLD FOR SELECT APAY_PROC_IDENT , GRP_NR , ORG_GRP_NR , INVOICE_NR , DESK_CODE , STATE_CODE , INVOICE_DUE_DATE , INVOICE_DUE_AMT , INVOICE_DATE_PAID , INVOICE_AMT_RECD , INVOICE_DATE_RECD , INVOICE_DATE_OPEND , LAST_DATE_WORKED , INVOICE_STATUS , USER_ID_OPEND , RB_INVOICE_BILLED , RB_AMOUNT_RECEIVED , RB_ADJUSTED_AMT , RB_ADJUSTED_BAL , GR_MSTR_UPD_ISSUED , UPDATE_STORE_IND , INVOICE_LINE_CNT , MICROFILM_INDEX_NR , CASHIER_BATCH_NR , BANK_DEPOSIT_NR , BATCH_ITEM_NR , MASS_CHANGE_IND , CYCLE_TRAN_NOT_GEN , INVOICE_RUN_DATE , NEW_GRP_NR , OLD_STATUS_CODE , MODEL_GRP , MODEL_INV , FREQ_MODE , INVOICE_MODE , ORIGINAL_AMT_RECD , PGM_ISSUING_UPDATE , RB_PAY_ADJUSTMENTS , TIME_OF_UPDATE , AUTO_RECON_APPLIED , PAYMENT_METHOD , APAY_PROC_LOCK FROM APAY_PROC_CONTROL WHERE GRP_NR = :WRK-CRITERION.GRP-NR ORDER BY GRP_NR , INVOICE_DUE_DATE DESC FOR FETCH ONLY",Columbus
AENDBABA,COBOL,Actuarial,"Hutto, Amy",APAY_PROC_CONTROL,READ,"DECLARE SERV_03_2 CURSOR WITH HOLD FOR SELECT APAY_PROC_IDENT , GRP_NR , ORG_GRP_NR , INVOICE_NR , DESK_CODE , STATE_CODE , INVOICE_DUE_DATE , INVOICE_DUE_AMT , INVOICE_DATE_PAID , INVOICE_AMT_RECD , INVOICE_DATE_RECD , INVOICE_DATE_OPEND , LAST_DATE_WORKED , INVOICE_STATUS , USER_ID_OPEND , RB_INVOICE_BILLED , RB_AMOUNT_RECEIVED , RB_ADJUSTED_AMT , RB_ADJUSTED_BAL , GR_MSTR_UPD_ISSUED , UPDATE_STORE_IND , INVOICE_LINE_CNT , MICROFILM_INDEX_NR , CASHIER_BATCH_NR , BANK_DEPOSIT_NR , BATCH_ITEM_NR , MASS_CHANGE_IND , CYCLE_TRAN_NOT_GEN , INVOICE_RUN_DATE , NEW_GRP_NR , OLD_STATUS_CODE , MODEL_GRP , MODEL_INV , FREQ_MODE , INVOICE_MODE , ORIGINAL_AMT_RECD , PGM_ISSUING_UPDATE , RB_PAY_ADJUSTMENTS , TIME_OF_UPDATE , AUTO_RECON_APPLIED , PAYMENT_METHOD , APAY_PROC_LOCK FROM APAY_PROC_CONTROL WHERE (GRP_NR = :WRK-CRITERION.GRP-NR) AND (INVOICE_DUE_DATE < :WRK-CRITERION.INVOICE-DUE-DATE OR (INVOICE_DUE_DATE = :WRK-CRITERION.INVOICE-DUE-DATE AND APAY_PROC_IDENT > :CURR-IDENTIFIER)) ORDER BY GRP_NR , INVOICE_DUE_DATE DESC , APAY_PROC_IDENT OPTIMIZE FOR 24 ROWS FOR FETCH ONLY",Columbus
AENDBABA,COBOL,Actuarial,"Hutto, Amy",APAY_PROC_CONTROL,READ,"DECLARE SERV_03_3 CURSOR WITH HOLD FOR SELECT APAY_PROC_IDENT , GRP_NR , ORG_GRP_NR , INVOICE_NR , DESK_CODE , STATE_CODE , INVOICE_DUE_DATE , INVOICE_DUE_AMT , INVOICE_DATE_PAID , INVOICE_AMT_RECD , INVOICE_DATE_RECD , INVOICE_DATE_OPEND , LAST_DATE_WORKED , INVOICE_STATUS , USER_ID_OPEND , RB_INVOICE_BILLED , RB_AMOUNT_RECEIVED , RB_ADJUSTED_AMT , RB_ADJUSTED_BAL , GR_MSTR_UPD_ISSUED , UPDATE_STORE_IND , INVOICE_LINE_CNT , MICROFILM_INDEX_NR , CASHIER_BATCH_NR , BANK_DEPOSIT_NR , BATCH_ITEM_NR , MASS_CHANGE_IND , CYCLE_TRAN_NOT_GEN , INVOICE_RUN_DATE , NEW_GRP_NR , OLD_STATUS_CODE , MODEL_GRP , MODEL_INV , FREQ_MODE , INVOICE_MODE , ORIGINAL_AMT_RECD , PGM_ISSUING_UPDATE , RB_PAY_ADJUSTMENTS , TIME_OF_UPDATE , AUTO_RECON_APPLIED , PAYMENT_METHOD , APAY_PROC_LOCK FROM APAY_PROC_CONTROL WHERE (GRP_NR = :WRK-CRITERION.GRP-NR) AND (INVOICE_DUE_DATE < :WRK-CRITERION.INVOICE-DUE-DATE OR (INVOICE_DUE_DATE = :WRK-CRITERION.INVOICE-DUE-DATE AND APAY_PROC_IDENT > :CURR-IDENTIFIER)) ORDER BY GRP_NR , INVOICE_DUE_DATE DESC , APAY_PROC_IDENT OPTIMIZE FOR 1 ROWS FOR FETCH ONLY",Columbus
AENDBABA,COBOL,Actuarial,"Hutto, Amy",APAY_PROC_CONTROL,READ,"DECLARE SERV_10_1 CURSOR WITH HOLD FOR SELECT APAY_PROC_IDENT , GRP_NR , ORG_GRP_NR , INVOICE_NR , DESK_CODE , STATE_CODE , INVOICE_DUE_DATE , INVOICE_DUE_AMT , INVOICE_DATE_PAID , INVOICE_AMT_RECD , INVOICE_DATE_RECD , INVOICE_DATE_OPEND , LAST_DATE_WORKED , INVOICE_STATUS , USER_ID_OPEND , RB_INVOICE_BILLED , RB_AMOUNT_RECEIVED , RB_ADJUSTED_AMT , RB_ADJUSTED_BAL , GR_MSTR_UPD_ISSUED , UPDATE_STORE_IND , INVOICE_LINE_CNT , MICROFILM_INDEX_NR , CASHIER_BATCH_NR , BANK_DEPOSIT_NR , BATCH_ITEM_NR , MASS_CHANGE_IND , CYCLE_TRAN_NOT_GEN , INVOICE_RUN_DATE , NEW_GRP_NR , OLD_STATUS_CODE , MODEL_GRP , MODEL_INV , FREQ_MODE , INVOICE_MODE , ORIGINAL_AMT_RECD , PGM_ISSUING_UPDATE , RB_PAY_ADJUSTMENTS , TIME_OF_UPDATE , AUTO_RECON_APPLIED , PAYMENT_METHOD , APAY_PROC_LOCK FROM APAY_PROC_CONTROL WHERE GRP_NR = :WRK-CRITERION.GRP-NR AND INVOICE_NR = :WRK-CRITERION.INVOICE-NR FOR FETCH ONLY",Columbus
AENDBABA,COBOL,Actuarial,"Hutto, Amy",APAY_PROC_CONTROL,READ,"DECLARE SERV_10_2 CURSOR WITH HOLD FOR SELECT APAY_PROC_IDENT , GRP_NR , ORG_GRP_NR , INVOICE_NR , DESK_CODE , STATE_CODE , INVOICE_DUE_DATE , INVOICE_DUE_AMT , INVOICE_DATE_PAID , INVOICE_AMT_RECD , INVOICE_DATE_RECD , INVOICE_DATE_OPEND , LAST_DATE_WORKED , INVOICE_STATUS , USER_ID_OPEND , RB_INVOICE_BILLED , RB_AMOUNT_RECEIVED , RB_ADJUSTED_AMT , RB_ADJUSTED_BAL , GR_MSTR_UPD_ISSUED , UPDATE_STORE_IND , INVOICE_LINE_CNT , MICROFILM_INDEX_NR , CASHIER_BATCH_NR , BANK_DEPOSIT_NR , BATCH_ITEM_NR , MASS_CHANGE_IND , CYCLE_TRAN_NOT_GEN , INVOICE_RUN_DATE , NEW_GRP_NR , OLD_STATUS_CODE , MODEL_GRP , MODEL_INV , FREQ_MODE , INVOICE_MODE , ORIGINAL_AMT_RECD , PGM_ISSUING_UPDATE , RB_PAY_ADJUSTMENTS , TIME_OF_UPDATE , AUTO_RECON_APPLIED , PAYMENT_METHOD , APAY_PROC_LOCK FROM APAY_PROC_CONTROL WHERE GRP_NR = :WRK-CRITERION.GRP-NR AND INVOICE_NR = :WRK-CRITERION.INVOICE-NR AND APAY_PROC_IDENT > :CURR-IDENTIFIER ORDER BY APAY_PROC_IDENT OPTIMIZE FOR 24 ROWS FOR FETCH ONLY",Columbus
AENDBABA,COBOL,Actuarial,"Hutto, Amy",APAY_PROC_CONTROL,READ,"DECLARE SERV_10_3 CURSOR WITH HOLD FOR SELECT APAY_PROC_IDENT , GRP_NR , ORG_GRP_NR , INVOICE_NR , DESK_CODE , STATE_CODE , INVOICE_DUE_DATE , INVOICE_DUE_AMT , INVOICE_DATE_PAID , INVOICE_AMT_RECD , INVOICE_DATE_RECD , INVOICE_DATE_OPEND , LAST_DATE_WORKED , INVOICE_STATUS , USER_ID_OPEND , RB_INVOICE_BILLED , RB_AMOUNT_RECEIVED , RB_ADJUSTED_AMT , RB_ADJUSTED_BAL , GR_MSTR_UPD_ISSUED , UPDATE_STORE_IND , INVOICE_LINE_CNT , MICROFILM_INDEX_NR , CASHIER_BATCH_NR , BANK_DEPOSIT_NR , BATCH_ITEM_NR , MASS_CHANGE_IND , CYCLE_TRAN_NOT_GEN , INVOICE_RUN_DATE , NEW_GRP_NR , OLD_STATUS_CODE , MODEL_GRP , MODEL_INV , FREQ_MODE , INVOICE_MODE , ORIGINAL_AMT_RECD , PGM_ISSUING_UPDATE , RB_PAY_ADJUSTMENTS , TIME_OF_UPDATE , AUTO_RECON_APPLIED , PAYMENT_METHOD , APAY_PROC_LOCK FROM APAY_PROC_CONTROL WHERE GRP_NR = :WRK-CRITERION.GRP-NR AND INVOICE_NR = :WRK-CRITERION.INVOICE-NR AND APAY_PROC_IDENT > :CURR-IDENTIFIER ORDER BY APAY_PROC_IDENT OPTIMIZE FOR 1 ROWS FOR FETCH ONLY",Columbus
AENDBABA,COBOL,Actuarial,"Hutto, Amy",APAY_PROC_CONTROL,READ,"DECLARE SERV_27_1 CURSOR WITH HOLD FOR SELECT APAY_PROC_IDENT , GRP_NR , ORG_GRP_NR , INVOICE_NR , DESK_CODE , STATE_CODE , INVOICE_DUE_DATE , INVOICE_DUE_AMT , INVOICE_DATE_PAID , INVOICE_AMT_RECD , INVOICE_DATE_RECD , INVOICE_DATE_OPEND , LAST_DATE_WORKED , INVOICE_STATUS , USER_ID_OPEND , RB_INVOICE_BILLED , RB_AMOUNT_RECEIVED , RB_ADJUSTED_AMT , RB_ADJUSTED_BAL , GR_MSTR_UPD_ISSUED , UPDATE_STORE_IND , INVOICE_LINE_CNT , MICROFILM_INDEX_NR , CASHIER_BATCH_NR , BANK_DEPOSIT_NR , BATCH_ITEM_NR , MASS_CHANGE_IND , CYCLE_TRAN_NOT_GEN , INVOICE_RUN_DATE , NEW_GRP_NR , OLD_STATUS_CODE , MODEL_GRP , MODEL_INV , FREQ_MODE , INVOICE_MODE , ORIGINAL_AMT_RECD , PGM_ISSUING_UPDATE , RB_PAY_ADJUSTMENTS , TIME_OF_UPDATE , AUTO_RECON_APPLIED , PAYMENT_METHOD , APAY_PROC_LOCK FROM APAY_PROC_CONTROL WHERE (INVOICE_NR > :WRK-CRITERION.INVOICE-NR OR (INVOICE_NR = :WRK-CRITERION.INVOICE-NR AND INVOICE_STATUS >= :WRK-CRITERION.INVOICE-STATUS)) ORDER BY INVOICE_NR , INVOICE_STATUS FOR FETCH ONLY",Columbus
AENDBABA,COBOL,Actuarial,"Hutto, Amy",APAY_PROC_CONTROL,READ,"DECLARE SERV_27_2 CURSOR WITH HOLD FOR SELECT APAY_PROC_IDENT , GRP_NR , ORG_GRP_NR , INVOICE_NR , DESK_CODE , STATE_CODE , INVOICE_DUE_DATE , INVOICE_DUE_AMT , INVOICE_DATE_PAID , INVOICE_AMT_RECD , INVOICE_DATE_RECD , INVOICE_DATE_OPEND , LAST_DATE_WORKED , INVOICE_STATUS , USER_ID_OPEND , RB_INVOICE_BILLED , RB_AMOUNT_RECEIVED , RB_ADJUSTED_AMT , RB_ADJUSTED_BAL , GR_MSTR_UPD_ISSUED , UPDATE_STORE_IND , INVOICE_LINE_CNT , MICROFILM_INDEX_NR , CASHIER_BATCH_NR , BANK_DEPOSIT_NR , BATCH_ITEM_NR , MASS_CHANGE_IND , CYCLE_TRAN_NOT_GEN , INVOICE_RUN_DATE , NEW_GRP_NR , OLD_STATUS_CODE , MODEL_GRP , MODEL_INV , FREQ_MODE , INVOICE_MODE , ORIGINAL_AMT_RECD , PGM_ISSUING_UPDATE , RB_PAY_ADJUSTMENTS , TIME_OF_UPDATE , AUTO_RECON_APPLIED , PAYMENT_METHOD , APAY_PROC_LOCK FROM APAY_PROC_CONTROL WHERE (INVOICE_NR >= :WRK-CRITERION.INVOICE-NR) AND (INVOICE_NR > :WRK-CRITERION.INVOICE-NR OR (INVOICE_NR = :WRK-CRITERION.INVOICE-NR AND INVOICE_STATUS > :WRK-CRITERION.INVOICE-STATUS) OR (INVOICE_NR = :WRK-CRITERION.INVOICE-NR AND INVOICE_STATUS = :WRK-CRITERION.INVOICE-STATUS AND APAY_PROC_IDENT > :CURR-IDENTIFIER)) ORDER BY INVOICE_NR , INVOICE_STATUS , APAY_PROC_IDENT OPTIMIZE FOR 1 ROWS FOR FETCH ONLY",Columbus
AENDBABA,COBOL,Actuarial,"Hutto, Amy",APAY_PROC_CONTROL,READ,"DECLARE SERV_27_3 CURSOR WITH HOLD FOR SELECT APAY_PROC_IDENT , GRP_NR , ORG_GRP_NR , INVOICE_NR , DESK_CODE , STATE_CODE , INVOICE_DUE_DATE , INVOICE_DUE_AMT , INVOICE_DATE_PAID , INVOICE_AMT_RECD , INVOICE_DATE_RECD , INVOICE_DATE_OPEND , LAST_DATE_WORKED , INVOICE_STATUS , USER_ID_OPEND , RB_INVOICE_BILLED , RB_AMOUNT_RECEIVED , RB_ADJUSTED_AMT , RB_ADJUSTED_BAL , GR_MSTR_UPD_ISSUED , UPDATE_STORE_IND , INVOICE_LINE_CNT , MICROFILM_INDEX_NR , CASHIER_BATCH_NR , BANK_DEPOSIT_NR , BATCH_ITEM_NR , MASS_CHANGE_IND , CYCLE_TRAN_NOT_GEN , INVOICE_RUN_DATE , NEW_GRP_NR , OLD_STATUS_CODE , MODEL_GRP , MODEL_INV , FREQ_MODE , INVOICE_MODE , ORIGINAL_AMT_RECD , PGM_ISSUING_UPDATE , RB_PAY_ADJUSTMENTS , TIME_OF_UPDATE , AUTO_RECON_APPLIED , PAYMENT_METHOD , APAY_PROC_LOCK FROM APAY_PROC_CONTROL WHERE (INVOICE_NR >= :WRK-CRITERION.INVOICE-NR) AND (INVOICE_NR > :WRK-CRITERION.INVOICE-NR OR (INVOICE_NR = :WRK-CRITERION.INVOICE-NR AND INVOICE_STATUS > :WRK-CRITERION.INVOICE-STATUS) OR (INVOICE_NR = :WRK-CRITERION.INVOICE-NR AND INVOICE_STATUS = :WRK-CRITERION.INVOICE-STATUS AND APAY_PROC_IDENT > :CURR-IDENTIFIER)) ORDER BY INVOICE_NR , INVOICE_STATUS , APAY_PROC_IDENT OPTIMIZE FOR 1 ROWS FOR FETCH ONLY",Columbus
AENDBABA,COBOL,Actuarial,"Hutto, Amy",APAY_PROC_CONTROL,READ,"DECLARE SERV_28_1 CURSOR WITH HOLD FOR SELECT APAY_PROC_IDENT , GRP_NR , ORG_GRP_NR , INVOICE_NR , DESK_CODE , STATE_CODE , INVOICE_DUE_DATE , INVOICE_DUE_AMT , INVOICE_DATE_PAID , INVOICE_AMT_RECD , INVOICE_DATE_RECD , INVOICE_DATE_OPEND , LAST_DATE_WORKED , INVOICE_STATUS , USER_ID_OPEND , RB_INVOICE_BILLED , RB_AMOUNT_RECEIVED , RB_ADJUSTED_AMT , RB_ADJUSTED_BAL , GR_MSTR_UPD_ISSUED , UPDATE_STORE_IND , INVOICE_LINE_CNT , MICROFILM_INDEX_NR , CASHIER_BATCH_NR , BANK_DEPOSIT_NR , BATCH_ITEM_NR , MASS_CHANGE_IND , CYCLE_TRAN_NOT_GEN , INVOICE_RUN_DATE , NEW_GRP_NR , OLD_STATUS_CODE , MODEL_GRP , MODEL_INV , FREQ_MODE , INVOICE_MODE , ORIGINAL_AMT_RECD , PGM_ISSUING_UPDATE , RB_PAY_ADJUSTMENTS , TIME_OF_UPDATE , AUTO_RECON_APPLIED , PAYMENT_METHOD , APAY_PROC_LOCK FROM APAY_PROC_CONTROL WHERE (CYCLE_TRAN_NOT_GEN >= :WRK-CRITERION.CYCLE-TRAN-NOT-GEN) AND (CYCLE_TRAN_NOT_GEN > :WRK-CRITERION.CYCLE-TRAN-NOT-GEN OR (CYCLE_TRAN_NOT_GEN = :WRK-CRITERION.CYCLE-TRAN-NOT-GEN AND INVOICE_STATUS > :WRK-CRITERION.INVOICE-STATUS) OR (CYCLE_TRAN_NOT_GEN = :WRK-CRITERION.CYCLE-TRAN-NOT-GEN AND INVOICE_STATUS = :WRK-CRITERION.INVOICE-STATUS AND GRP_NR > :WRK-CRITERION.GRP-NR) OR (CYCLE_TRAN_NOT_GEN = :WRK-CRITERION.CYCLE-TRAN-NOT-GEN AND INVOICE_STATUS = :WRK-CRITERION.INVOICE-STATUS AND GRP_NR = :WRK-CRITERION.GRP-NR AND INVOICE_NR >= :WRK-CRITERION.INVOICE-NR)) AND INVOICE_STATUS > :WRK-CRITERION.INVOICE-STATUS-01 ORDER BY CYCLE_TRAN_NOT_GEN , INVOICE_STATUS , GRP_NR , INVOICE_NR FOR FETCH ONLY",Columbus
AENDBABA,COBOL,Actuarial,"Hutto, Amy",APAY_PROC_CONTROL,READ,"DECLARE SERV_28_2 CURSOR WITH HOLD FOR SELECT APAY_PROC_IDENT , GRP_NR , ORG_GRP_NR , INVOICE_NR , DESK_CODE , STATE_CODE , INVOICE_DUE_DATE , INVOICE_DUE_AMT , INVOICE_DATE_PAID , INVOICE_AMT_RECD , INVOICE_DATE_RECD , INVOICE_DATE_OPEND , LAST_DATE_WORKED , INVOICE_STATUS , USER_ID_OPEND , RB_INVOICE_BILLED , RB_AMOUNT_RECEIVED , RB_ADJUSTED_AMT , RB_ADJUSTED_BAL , GR_MSTR_UPD_ISSUED , UPDATE_STORE_IND , INVOICE_LINE_CNT , MICROFILM_INDEX_NR , CASHIER_BATCH_NR , BANK_DEPOSIT_NR , BATCH_ITEM_NR , MASS_CHANGE_IND , CYCLE_TRAN_NOT_GEN , INVOICE_RUN_DATE , NEW_GRP_NR , OLD_STATUS_CODE , MODEL_GRP , MODEL_INV , FREQ_MODE , INVOICE_MODE , ORIGINAL_AMT_RECD , PGM_ISSUING_UPDATE , RB_PAY_ADJUSTMENTS , TIME_OF_UPDATE , AUTO_RECON_APPLIED , PAYMENT_METHOD , APAY_PROC_LOCK FROM APAY_PROC_CONTROL WHERE (CYCLE_TRAN_NOT_GEN >= :WRK-CRITERION.CYCLE-TRAN-NOT-GEN) AND (CYCLE_TRAN_NOT_GEN > :WRK-CRITERION.CYCLE-TRAN-NOT-GEN OR (CYCLE_TRAN_NOT_GEN = :WRK-CRITERION.CYCLE-TRAN-NOT-GEN AND INVOICE_STATUS > :WRK-CRITERION.INVOICE-STATUS) OR (CYCLE_TRAN_NOT_GEN = :WRK-CRITERION.CYCLE-TRAN-NOT-GEN AND INVOICE_STATUS = :WRK-CRITERION.INVOICE-STATUS AND GRP_NR > :WRK-CRITERION.GRP-NR) OR (CYCLE_TRAN_NOT_GEN = :WRK-CRITERION.CYCLE-TRAN-NOT-GEN AND INVOICE_STATUS = :WRK-CRITERION.INVOICE-STATUS AND GRP_NR = :WRK-CRITERION.GRP-NR AND INVOICE_NR > :WRK-CRITERION.INVOICE-NR) OR (CYCLE_TRAN_NOT_GEN = :WRK-CRITERION.CYCLE-TRAN-NOT-GEN AND INVOICE_STATUS = :WRK-CRITERION.INVOICE-STATUS AND GRP_NR = :WRK-CRITERION.GRP-NR AND INVOICE_NR = :WRK-CRITERION.INVOICE-NR AND APAY_PROC_IDENT > :CURR-IDENTIFIER)) AND INVOICE_STATUS > :WRK-CRITERION.INVOICE-STATUS-01 ORDER BY CYCLE_TRAN_NOT_GEN , INVOICE_STATUS , GRP_NR , INVOICE_NR , APAY_PROC_IDENT OPTIMIZE FOR 24 ROWS FOR FETCH ONLY",Columbus
AENDBABA,COBOL,Actuarial,"Hutto, Amy",APAY_PROC_CONTROL,READ,"DECLARE SERV_28_3 CURSOR WITH HOLD FOR SELECT APAY_PROC_IDENT , GRP_NR , ORG_GRP_NR , INVOICE_NR , DESK_CODE , STATE_CODE , INVOICE_DUE_DATE , INVOICE_DUE_AMT , INVOICE_DATE_PAID , INVOICE_AMT_RECD , INVOICE_DATE_RECD , INVOICE_DATE_OPEND , LAST_DATE_WORKED , INVOICE_STATUS , USER_ID_OPEND , RB_INVOICE_BILLED , RB_AMOUNT_RECEIVED , RB_ADJUSTED_AMT , RB_ADJUSTED_BAL , GR_MSTR_UPD_ISSUED , UPDATE_STORE_IND , INVOICE_LINE_CNT , MICROFILM_INDEX_NR , CASHIER_BATCH_NR , BANK_DEPOSIT_NR , BATCH_ITEM_NR , MASS_CHANGE_IND , CYCLE_TRAN_NOT_GEN , INVOICE_RUN_DATE , NEW_GRP_NR , OLD_STATUS_CODE , MODEL_GRP , MODEL_INV , FREQ_MODE , INVOICE_MODE , ORIGINAL_AMT_RECD , PGM_ISSUING_UPDATE , RB_PAY_ADJUSTMENTS , TIME_OF_UPDATE , AUTO_RECON_APPLIED , PAYMENT_METHOD , APAY_PROC_LOCK FROM APAY_PROC_CONTROL WHERE (CYCLE_TRAN_NOT_GEN >= :WRK-CRITERION.CYCLE-TRAN-NOT-GEN) AND (CYCLE_TRAN_NOT_GEN > :WRK-CRITERION.CYCLE-TRAN-NOT-GEN OR (CYCLE_TRAN_NOT_GEN = :WRK-CRITERION.CYCLE-TRAN-NOT-GEN AND INVOICE_STATUS > :WRK-CRITERION.INVOICE-STATUS) OR (CYCLE_TRAN_NOT_GEN = :WRK-CRITERION.CYCLE-TRAN-NOT-GEN AND INVOICE_STATUS = :WRK-CRITERION.INVOICE-STATUS AND GRP_NR > :WRK-CRITERION.GRP-NR) OR (CYCLE_TRAN_NOT_GEN = :WRK-CRITERION.CYCLE-TRAN-NOT-GEN AND INVOICE_STATUS = :WRK-CRITERION.INVOICE-STATUS AND GRP_NR = :WRK-CRITERION.GRP-NR AND INVOICE_NR > :WRK-CRITERION.INVOICE-NR) OR (CYCLE_TRAN_NOT_GEN = :WRK-CRITERION.CYCLE-TRAN-NOT-GEN AND INVOICE_STATUS = :WRK-CRITERION.INVOICE-STATUS AND GRP_NR = :WRK-CRITERION.GRP-NR AND INVOICE_NR = :WRK-CRITERION.INVOICE-NR AND APAY_PROC_IDENT > :CURR-IDENTIFIER)) AND INVOICE_STATUS > :WRK-CRITERION.INVOICE-STATUS-01 ORDER BY CYCLE_TRAN_NOT_GEN , INVOICE_STATUS , GRP_NR , INVOICE_NR , APAY_PROC_IDENT OPTIMIZE FOR 1 ROWS FOR FETCH ONLY",Columbus
AENDBABA,COBOL,Actuarial,"Hutto, Amy",APAY_PROC_CONTROL,READ,"DECLARE SERV_29_1 CURSOR WITH HOLD FOR SELECT APAY_PROC_IDENT , GRP_NR , ORG_GRP_NR , INVOICE_NR , DESK_CODE , STATE_CODE , INVOICE_DUE_DATE , INVOICE_DUE_AMT , INVOICE_DATE_PAID , INVOICE_AMT_RECD , INVOICE_DATE_RECD , INVOICE_DATE_OPEND , LAST_DATE_WORKED , INVOICE_STATUS , USER_ID_OPEND , RB_INVOICE_BILLED , RB_AMOUNT_RECEIVED , RB_ADJUSTED_AMT , RB_ADJUSTED_BAL , GR_MSTR_UPD_ISSUED , UPDATE_STORE_IND , INVOICE_LINE_CNT , MICROFILM_INDEX_NR , CASHIER_BATCH_NR , BANK_DEPOSIT_NR , BATCH_ITEM_NR , MASS_CHANGE_IND , CYCLE_TRAN_NOT_GEN , INVOICE_RUN_DATE , NEW_GRP_NR , OLD_STATUS_CODE , MODEL_GRP , MODEL_INV , FREQ_MODE , INVOICE_MODE , ORIGINAL_AMT_RECD , PGM_ISSUING_UPDATE , RB_PAY_ADJUSTMENTS , TIME_OF_UPDATE , AUTO_RECON_APPLIED , PAYMENT_METHOD , APAY_PROC_LOCK FROM APAY_PROC_CONTROL WHERE (CYCLE_TRAN_NOT_GEN >= :WRK-CRITERION.CYCLE-TRAN-NOT-GEN) AND (CYCLE_TRAN_NOT_GEN > :WRK-CRITERION.CYCLE-TRAN-NOT-GEN OR (CYCLE_TRAN_NOT_GEN = :WRK-CRITERION.CYCLE-TRAN-NOT-GEN AND INVOICE_STATUS > :WRK-CRITERION.INVOICE-STATUS) OR (CYCLE_TRAN_NOT_GEN = :WRK-CRITERION.CYCLE-TRAN-NOT-GEN AND INVOICE_STATUS = :WRK-CRITERION.INVOICE-STATUS AND GRP_NR > :WRK-CRITERION.GRP-NR) OR (CYCLE_TRAN_NOT_GEN = :WRK-CRITERION.CYCLE-TRAN-NOT-GEN AND INVOICE_STATUS = :WRK-CRITERION.INVOICE-STATUS AND GRP_NR = :WRK-CRITERION.GRP-NR AND INVOICE_NR >= :WRK-CRITERION.INVOICE-NR)) AND INVOICE_STATUS IN (:WRK-CRITERION.INVOICE-STATUS-01 , :WRK-CRITERION.INVOICE-STATUS-02 , :WRK-CRITERION.INVOICE-STATUS-03 , :WRK-CRITERION.INVOICE-STATUS-04 , :WRK-CRITERION.INVOICE-STATUS-05 , :WRK-CRITERION.INVOICE-STATUS-06) ORDER BY CYCLE_TRAN_NOT_GEN , INVOICE_STATUS , GRP_NR , INVOICE_NR FOR FETCH ONLY",Columbus
